Dia,Mes,Anio,Hora,Minuto,Segundo,Magnitud,Latitud,Longitud,Deep,Km,Localidad,Entidad
04,02,20,19,53,53,3.7,17.7948,-103.56,15,117,COALCOMAN,MICH
04,02,20,19,56,38,3.2,16.3993,-98.3307,7,30,PINOTEPA NACIONAL,OAX
04,02,20,20,11,30,3.7,19.4567,-102.12,21,5,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,11,44,3.5,19.4383,-102.178,12,6,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,15,38,3.4,19.4498,-102.192,13,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,16,20,3.6,19.4727,-102.183,11,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,17,54,3.8,19.4607,-102.185,12,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,21,59,3.4,19.4197,-102.187,19,6,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,22,32,3.4,19.432,-102.169,12,5,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,23,19,3.5,19.3845,-102.168,12,5,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,24,23,3.6,19.4728,-102.19,15,9,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,26,21,3.5,19.5387,-102.131,20,14,NVO S J PARANGARICUTIRO,MICH
04,02,20,20,31,48,3.9,15.512,-95.0968,16,75,SALINA CRUZ,OAX
04,02,20,21,06,42,3.2,16.2382,-98.0677,6,12,PINOTEPA NACIONAL,OAX
04,02,20,21,12,10,3.8,19.5023,-102.15,21,10,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,19,42,3.8,19.4387,-102.222,10,10,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,22,29,3.7,19.515,-102.139,21,11,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,27,25,3.7,19.4405,-102.169,14,5,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,33,31,3.5,16.8983,-99.6082,26,26,SAN MARCOS,GRO
04,02,20,21,39,26,3.5,19.494,-102.145,21,9,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,41,28,3.5,19.4902,-102.162,10,9,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,42,43,3.5,19.5143,-102.188,15,13,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,45,02,3.7,19.4937,-102.144,21,9,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,46,30,3.5,19.4848,-102.096,16,7,URUAPAN,MICH
04,02,20,21,48,41,3.3,16.3,-97.8347,5,24,PINOTEPA NACIONAL,OAX
04,02,20,21,49,35,3.5,19.6043,-102.195,22,16,PARACHO,MICH
04,02,20,21,50,32,3.5,19.4853,-102.209,13,11,NVO S J PARANGARICUTIRO,MICH
04,02,20,21,52,47,3.4,19.6083,-102.085,15,5,PARACHO,MICH
04,02,20,22,00,19,3.6,19.4395,-102.225,10,10,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,02,19,3.4,19.4545,-102.179,11,7,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,07,14,3.6,19.47,-102.226,10,12,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,11,37,3.4,16.2592,-98.9697,15,74,SAN MARCOS,GRO
04,02,20,22,14,52,3.9,15.5137,-95.0957,26,75,SALINA CRUZ,OAX
04,02,20,22,17,59,3.1,16.1392,-97.9852,24,24,PINOTEPA NACIONAL,OAX
04,02,20,22,21,00,3.7,19.5188,-102.146,20,12,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,28,16,3.1,16.2672,-97.678,11,39,RIO GRANDE,OAX
04,02,20,22,30,18,3.4,19.5037,-101.989,30,11,URUAPAN,MICH
04,02,20,22,34,57,3.5,19.5095,-102.143,21,10,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,42,12,4,15.328,-94.7508,18,106,SALINA CRUZ,OAX
04,02,20,22,43,53,3.8,19.3392,-102.306,5,20,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,49,54,3.3,16.0455,-97.453,28,4,RIO GRANDE,OAX
04,02,20,22,50,33,3.8,17.0588,-94.2278,150,67,CINTALAPA,CHIS
04,02,20,22,52,51,3.5,19.4112,-102.158,21,3,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,54,00,3.3,16.2072,-98.0272,6,15,PINOTEPA NACIONAL,OAX
04,02,20,22,54,36,3.7,19.4898,-102.141,21,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,22,54,54,3.6,16.2987,-98.106,12,7,PINOTEPA NACIONAL,OAX
04,02,20,22,56,27,3.6,19.5598,-102.169,15,16,PARACHO,MICH
04,02,20,22,59,42,4,16.4705,-95.1435,3,11,CD IXTEPEC,OAX
04,02,20,23,03,02,3.4,16.066,-96.9767,22,24,PUERTO ESCONDIDO,OAX
04,02,20,23,05,31,3.6,19.4838,-102.162,21,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,08,21,3.5,19.4937,-102.117,24,9,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,14,49,3.4,19.425,-102.188,12,6,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,16,26,3.7,19.4245,-102.255,5,13,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,18,17,3.8,19.479,-102.148,21,7,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,20,58,3.7,19.4757,-102.098,28,7,URUAPAN,MICH
04,02,20,23,23,48,3.7,19.4428,-102.255,5,14,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,27,27,3.7,19.4237,-102.223,10,10,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,30,33,3.7,19.3837,-102.062,24,5,URUAPAN,MICH
04,02,20,23,34,03,3.6,19.4908,-102.141,21,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,50,34,3.7,19.4828,-102.153,22,8,NVO S J PARANGARICUTIRO,MICH
04,02,20,23,52,40,3.1,16.2545,-97.9937,3,11,PINOTEPA NACIONAL,OAX
04,02,20,23,57,12,3.7,19.4943,-102.139,22,9,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,04,44,3.8,19.512,-102.147,21,11,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,06,19,3.6,16.4452,-95.1502,14,14,JUCHITAN DE ZARAGOZA,OAX
05,02,20,0,09,57,3.7,19.5038,-102.136,21,10,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,12,15,3.6,19.5072,-102.141,21,10,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,19,58,3.2,16.5957,-99.9825,6,32,ACAPULCO,GRO
05,02,20,0,33,08,3.6,19.4552,-102.127,23,4,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,35,31,3.9,16.4825,-95.1425,4,10,CD IXTEPEC,OAX
05,02,20,0,45,41,3.6,16.1285,-97.6335,12,25,RIO GRANDE,OAX
05,02,20,0,47,14,3.7,19.508,-102.193,15,12,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,48,13,3.6,19.4855,-102.136,21,8,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,50,19,3.6,19.4992,-102.183,11,11,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,51,05,3.6,19.5187,-102.156,21,12,NVO S J PARANGARICUTIRO,MICH
05,02,20,0,53,48,3.7,19.5078,-102.103,25,10,URUAPAN,MICH
05,02,20,0,55,06,3.6,16.8953,-99.2647,44,17,SAN MARCOS,GRO
05,02,20,1,02,19,3.7,16.871,-95.6815,7,68,MATIAS ROMERO,OAX
05,02,20,1,06,19,3.4,19.4305,-102.148,21,3,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,08,05,3.6,19.5037,-102.119,22,10,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,09,07,3.6,19.5033,-102.138,21,10,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,14,00,3.6,19.3952,-102.147,21,3,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,18,36,3.3,16.2278,-97.9852,5,14,PINOTEPA NACIONAL,OAX
05,02,20,1,19,31,3.3,16.2543,-98.0357,5,10,PINOTEPA NACIONAL,OAX
05,02,20,1,21,54,3.6,15.2397,-97.2253,5,71,PUERTO ESCONDIDO,OAX
05,02,20,1,24,07,3.5,19.492,-102.105,25,9,URUAPAN,MICH
05,02,20,1,24,35,3.6,15.9683,-98.3227,16,50,PINOTEPA NACIONAL,OAX
05,02,20,1,25,25,3.7,19.4535,-102.168,11,6,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,26,51,3.6,16.4383,-95.0712,5,6,JUCHITAN DE ZARAGOZA,OAX
05,02,20,1,29,29,3.7,19.4957,-102.136,22,9,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,31,55,3.5,19.4725,-102.175,20,8,NVO S J PARANGARICUTIRO,MICH
05,02,20,1,56,28,3.1,16.3297,-97.9915,4,7,PINOTEPA NACIONAL,OAX
05,02,20,1,56,45,3.9,19.2565,-96.124,16,7,VERACRUZ,VER
05,02,20,2,07,38,3.7,19.525,-102.065,30,11,URUAPAN,MICH
05,02,20,2,25,51,3.4,16.0967,-97.5033,13,12,RIO GRANDE,OAX
05,02,20,2,28,28,3.6,19.4727,-102.148,22,7,NVO S J PARANGARICUTIRO,MICH
05,02,20,2,31,31,3.8,19.4015,-102.248,5,13,NVO S J PARANGARICUTIRO,MICH
05,02,20,2,35,08,3.5,19.455,-102.159,17,5,NVO S J PARANGARICUTIRO,MICH
05,02,20,2,36,31,3.6,19.4758,-102.11,51,7,NVO S J PARANGARICUTIRO,MICH
05,02,20,2,51,26,3.7,19.5045,-102.104,25,10,URUAPAN,MICH
05,02,20,2,55,02,3.7,19.377,-101.996,21,9,URUAPAN,MICH
05,02,20,2,55,34,3.4,19.406,-102.186,13,6,NVO S J PARANGARICUTIRO,MICH
05,02,20,3,05,20,3.7,19.419,-102.245,5,12,NVO S J PARANGARICUTIRO,MICH
05,02,20,3,06,53,3.5,19.4462,-102.204,13,9,NVO S J PARANGARICUTIRO,MICH
05,02,20,3,18,41,3.4,16.5892,-98.9632,31,51,SAN MARCOS,GRO
05,02,20,3,43,28,3.7,19.4548,-102.18,11,7,NVO S J PARANGARICUTIRO,MICH
05,02,20,3,49,12,3.7,19.4097,-102.258,5,14,NVO S J PARANGARICUTIRO,MICH
05,02,20,3,57,06,3.4,16.7432,-99.4535,2,9,SAN MARCOS,GRO
05,02,20,3,58,48,3.6,19.4245,-102.211,13,9,NVO S J PARANGARICUTIRO,MICH
05,02,20,4,02,45,3.4,19.4695,-102.119,30,6,NVO S J PARANGARICUTIRO,MICH
05,02,20,4,08,47,3.7,19.4712,-102.224,10,12,NVO S J PARANGARICUTIRO,MICH
05,02,20,4,15,00,3.5,16.4378,-95.0932,2,8,JUCHITAN DE ZARAGOZA,OAX
